log_H2_W% (max),H2_W% (max)
0.832909123,1.3000000001492609
1.029619417,1.7999999994927567
0.955511445,1.5999999999286652
0.955511445,1.5999999999286652
0.955511445,1.5999999999286652
0.993251773,1.6999999999722348
0.693147181,1.0000000008801093
0.955511445,1.5999999999286652
1.029619417,1.7999999994927567
0.993251773,1.6999999999722348
0.993251773,1.6999999999722348
0.993251773,1.6999999999722348
0.993251773,1.6999999999722348
0.993251773,1.6999999999722348
0.587786665,0.8000000001761858
0.993251773,1.6999999999722348
1.029619417,1.7999999994927567
1.029619417,1.7999999994927567
1.064710737,1.900000000021958
0.530628251,0.6999999998943103
0.955511445,1.5999999999286652
0.993251773,1.6999999999722348
0.955511445,1.5999999999286652
1.029619417,1.7999999994927567
0.916290732,1.5000000003146123
0.916290732,1.5000000003146123
0.916290732,1.5000000003146123
0.916290732,1.5000000003146123
0.916290732,1.5000000003146123
0.993251773,1.6999999999722348
1.131402111,2.0999999984775886
0.916290732,1.5000000003146123
0.955511445,1.5999999999286652
1.029619417,1.7999999994927567
0.916290732,1.5000000003146123
0.916290732,1.5000000003146123
1.029619417,1.7999999994927567
0.875468737,1.3999999991506402
1.098612289,2.000000000995671
0.832909123,1.3000000001492609
1.029619417,1.7999999994927567
0.693147181,1.0000000008801093
0.875468737,1.3999999991506402
0.955511445,1.5999999999286652
1.16315081,2.2000000006218214
0.955511445,1.5999999999286652
0.875468737,1.3999999991506402
0.832909123,1.3000000001492609
0.78845736,1.1999999991986057
0.993251773,1.6999999999722348
0.916290732,1.5000000003146123
0.916290732,1.5000000003146123
0.916290732,1.5000000003146123
0.955511445,1.5999999999286652
0.993251773,1.6999999999722348
0.955511445,1.5999999999286652
0.955511445,1.5999999999286652
0.587786665,0.8000000001761858
0.78845736,1.1999999991986057
0.955511445,1.5999999999286652
0.955511445,1.5999999999286652
0.641853886,0.8999999996724499
1.029619417,1.7999999994927567
0.993251773,1.6999999999722348
0.832909123,1.3000000001492609
0.916290732,1.5000000003146123
0.916290732,1.5000000003146123
0.78845736,1.1999999991986057
0.78845736,1.1999999991986057
0.693147181,1.0000000008801093
0.832909123,1.3000000001492609
0.78845736,1.1999999991986057
0.78845736,1.1999999991986057
0.741937345,1.1000000005683077
0.832909123,1.3000000001492609
0.993251773,1.6999999999722348
1.029619417,1.7999999994927567
0.955511445,1.5999999999286652
0.875468737,1.3999999991506402
0.875468737,1.3999999991506402
0.78845736,1.1999999991986057
0.832909123,1.3000000001492609
0.641853886,0.8999999996724499
0.875468737,1.3999999991506402
0.875468737,1.3999999991506402
0.530628251,0.6999999998943103
0.832909123,1.3000000001492609
0.832909123,1.3000000001492609
0.78845736,1.1999999991986057
0.78845736,1.1999999991986057
0.832909123,1.3000000001492609
0.955511445,1.5999999999286652
0.955511445,1.5999999999286652
0.896088025,1.4500000010862428
0.262364264,0.29999999939226163
0.78845736,1.1999999991986057
1.064710737,1.900000000021958
1.064710737,1.900000000021958
0.741937345,1.1000000005683077
0.875468737,1.3999999991506402
0.916290732,1.5000000003146123
0.916290732,1.5000000003146123
0.717839793,1.0499999996918508
0.875468737,1.3999999991506402
0.470003629,0.599999999606823
0.875468737,1.3999999991506402
0.916290732,1.5000000003146123
0.470003629,0.599999999606823
0.405465108,0.49999999983775345
0.500775288,0.6500000001443929
0.78845736,1.1999999991986057
0.875468737,1.3999999991506402
0.78845736,1.1999999991986057
0.916290732,1.5000000003146123
0.875468737,1.3999999991506402
0.587786665,0.8000000001761858
0.587786665,0.8000000001761858
0.530628251,0.6999999998943103
0.641853886,0.8999999996724499
0.641853886,0.8999999996724499
0.78845736,1.1999999991986057
0.875468737,1.3999999991506402
0.832909123,1.3000000001492609
0.875468737,1.3999999991506402
0.765467842,1.1499999996999213
0.896088025,1.4500000010862428
0.78845736,1.1999999991986057
0.832909123,1.3000000001492609
0.896088025,1.4500000010862428
0.916290732,1.5000000003146123
0.832909123,1.3000000001492609
0.916290732,1.5000000003146123
0.955511445,1.5999999999286652
0.916290732,1.5000000003146123
0.587786665,0.8000000001761858
0.470003629,0.599999999606823
0.470003629,0.599999999606823
0.530628251,0.6999999998943103
0.470003629,0.599999999606823
0.641853886,0.8999999996724499
0.832909123,1.3000000001492609
0.693147181,1.0000000008801093
0.693147181,1.0000000008801093
0.641853886,0.8999999996724499
0.875468737,1.3999999991506402
0.875468737,1.3999999991506402
0.530628251,0.6999999998943103
0.587786665,0.8000000001761858
0.78845736,1.1999999991986057
0.955511445,1.5999999999286652
0.530628251,0.6999999998943103
0.587786665,0.8000000001761858
0.470003629,0.599999999606823
0.693147181,1.0000000008801093
0.641853886,0.8999999996724499
0.741937345,1.1000000005683077
0.832909123,1.3000000001492609
0.741937345,1.1000000005683077
0.693147181,1.0000000008801093
0.916290732,1.5000000003146123
0.741937345,1.1000000005683077
0.741937345,1.1000000005683077
0.741937345,1.1000000005683077
0.75612198,1.1300000005935589
0.867100488,1.3800000007535473
0.693147181,1.0000000008801093
0.482426149,0.6199999996042458
0.832909123,1.3000000001492609
0.955511445,1.5999999999286652
0.832909123,1.3000000001492609
0.832909123,1.3000000001492609
0.875468737,1.3999999991506402
0.832909123,1.3000000001492609
0.824175443,1.2800000000767233
0.875468737,1.3999999991506402
0.916290732,1.5000000003146123
0.867100488,1.3800000007535473
0.78845736,1.1999999991986057
0.91228271,1.4899999988132255
0.693147181,1.0000000008801093
0.693147181,1.0000000008801093
0.832909123,1.3000000001492609
0.832909123,1.3000000001492609
0.891998039,1.4399999992555301
0.832909123,1.3000000001492609
0.875468737,1.3999999991506402
0.832909123,1.3000000001492609
0.875468737,1.3999999991506402
0.741937345,1.1000000005683077
0.741937345,1.1000000005683077
0.955511445,1.5999999999286652
0.78845736,1.1999999991986057
0.832909123,1.3000000001492609
0.875468737,1.3999999991506402
0.832909123,1.3000000001492609
0.916290732,1.5000000003146123
0.875468737,1.3999999991506402
0.832909123,1.3000000001492609
0.741937345,1.1000000005683077
0.875468737,1.3999999991506402
0.875468737,1.3999999991506402
0.916290732,1.5000000003146123
0.78845736,1.1999999991986057
0.841567186,1.320000000746533
0.587786665,0.8000000001761858
0.693147181,1.0000000008801093
0.587786665,0.8000000001761858
0.506817602,0.6599999993883701
0.693147181,1.0000000008801093
0.741937345,1.1000000005683077
0.78845736,1.1999999991986057
0.641853886,0.8999999996724499
0.845868268,1.3300000009841706
0.587786665,0.8000000001761858
0.451075619,0.5699999994344598
0.587786665,0.8000000001761858
0.815364813,1.2599999993577202
0.641853886,0.8999999996724499
0.741937345,1.1000000005683077
0.641853886,0.8999999996724499
0.470003629,0.599999999606823
0.405465108,0.49999999983775345
0.741937345,1.1000000005683077
0.693147181,1.0000000008801093
0.760805829,1.1399999999277535
0.530628251,0.6999999998943103
0.262364264,0.29999999939226163
1.686398954,4.400000002320764
1.029619417,1.7999999994927567
1.745715531,4.730000001566307
1.781709133,4.939999997775152
0.940007258,1.559999998741834
0.887891257,1.4299999991435293
0.667829373,0.9500000008274718
0.928219303,1.530000000659245
0.875468737,1.3999999991506402
0.91228271,1.4899999988132255
0.896088025,1.4500000010862428
1.011600912,1.7500000008841803
0.819779831,1.2699999988801833
0.688134639,0.9900000005245619
0.810930216,1.2499999995132605
0.875468737,1.3999999991506402
1.324418957,2.7599999984892203
1.388791241,3.009999998722904
1.605429891,3.979999999817924
1.822935087,5.190000001878636
0.875468737,1.3999999991506402
1.1442228,2.1400000002506916
1.115141591,2.0500000011610733
0.943905899,1.57000000023868
0.924258902,1.5200000012012036
0.841567186,1.320000000746533
0.717839793,1.0499999996918508
0.329303747,0.38999999980178546
1.184789985,2.2700000002970406
